timestamp,domain,resolution_mode,dns_server_ip,step,response_type,rtt_ms,total_time_ms,cache_status
2025-10-28 11:23:25,healthnews4you.com,iterative,173.201.70.43,TLD/AUTH,ANSWER,190.71,552.12,MISS
2025-10-28 11:23:25,stunninggirls.net,iterative,198.41.0.4,ROOT,REFERRAL,167.52,-,MISS
2025-10-28 11:23:25,stunninggirls.net,iterative,192.55.83.30,TLD/AUTH,REFERRAL,152.05,-,MISS
2025-10-28 11:23:25,stunninggirls.net,iterative,205.251.194.19,TLD/AUTH,ANSWER,29.25,349.29,MISS
2025-10-28 11:23:26,kathihill.com,iterative,198.41.0.4,ROOT,REFERRAL,158.93,-,MISS
2025-10-28 11:23:26,kathihill.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,153.91,-,MISS
2025-10-28 11:23:26,kathihill.com,iterative,172.64.52.210,TLD/AUTH,ANSWER,198.13,511.62,MISS
2025-10-28 11:23:26,linksplash.info,iterative,198.41.0.4,ROOT,REFERRAL,150.76,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.254.48.1,TLD/AUTH,REFERRAL,42.95,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.254.31.1,TLD/AUTH,REFERRAL,162.44,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.254.49.1,TLD/AUTH,REFERRAL,61.60,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.249.121.1,TLD/AUTH,REFERRAL,103.31,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.249.113.1,TLD/AUTH,REFERRAL,90.11,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.254.50.1,TLD/AUTH,REFERRAL,44.23,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,170.247.170.2,ROOT,REFERRAL,270.99,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,192.33.4.12,ROOT,REFERRAL,100.84,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.7.91.13,ROOT,REFERRAL,42.45,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,192.203.230.10,ROOT,REFERRAL,56.39,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,192.112.36.4,ROOT,REFERRAL,148.34,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,198.97.190.53,ROOT,REFERRAL,299.96,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,192.36.148.17,ROOT,REFERRAL,45.58,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,193.0.14.129,ROOT,REFERRAL,74.75,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:26,linksplash.info,iterative,202.12.27.33,ROOT,REFERRAL,173.22,-,MISS
2025-10-28 11:23:37,group14eng.com,iterative,198.41.0.4,ROOT,REFERRAL,181.61,-,MISS
2025-10-28 11:23:37,group14eng.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,157.01,-,MISS
2025-10-28 11:23:37,group14eng.com,iterative,97.74.104.5,TLD/AUTH,ANSWER,181.06,521.27,MISS
2025-10-28 11:23:38,shqqaa.com,iterative,198.41.0.4,ROOT,REFERRAL,154.58,-,MISS
2025-10-28 11:23:38,shqqaa.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,153.12,-,MISS
2025-10-28 11:23:38,shqqaa.com,iterative,108.162.193.122,TLD/AUTH,ANSWER,53.92,362.12,MISS
2025-10-28 11:23:38,mesites.co.za,iterative,198.41.0.4,ROOT,REFERRAL,155.94,-,MISS
2025-10-28 11:23:38,mesites.co.za,iterative,196.4.160.27,TLD/AUTH,REFERRAL,337.27,-,MISS
2025-10-28 11:23:38,mesites.co.za,iterative,206.223.136.200,TLD/AUTH,REFERRAL,383.20,-,MISS
2025-10-28 11:23:38,mesites.co.za,iterative,129.232.248.31,TLD/AUTH,ANSWER,342.96,1861.04,MISS
2025-10-28 11:23:40,progettogiovani.pd.it,iterative,198.41.0.4,ROOT,REFERRAL,170.90,-,MISS
2025-10-28 11:23:40,progettogiovani.pd.it,iterative,194.0.16.215,TLD/AUTH,REFERRAL,184.09,-,MISS
2025-10-28 11:23:40,progettogiovani.pd.it,iterative,213.140.22.93,TLD/AUTH,ANSWER,163.43,519.06,MISS
2025-10-28 11:23:40,uahoy.net,iterative,198.41.0.4,ROOT,REFERRAL,152.36,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.55.83.30,TLD/AUTH,REFERRAL,151.76,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.52.178.30,TLD/AUTH,REFERRAL,152.35,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.33.14.30,TLD/AUTH,REFERRAL,273.19,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.35.51.30,TLD/AUTH,REFERRAL,171.25,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.31.80.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.54.112.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,170.247.170.2,ROOT,REFERRAL,269.03,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.5.6.30,TLD/AUTH,REFERRAL,44.86,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.26.92.30,TLD/AUTH,REFERRAL,171.14,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.12.94.30,TLD/AUTH,REFERRAL,171.15,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.33.4.12,ROOT,REFERRAL,92.48,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.41.162.30,TLD/AUTH,REFERRAL,152.92,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.48.79.30,TLD/AUTH,REFERRAL,152.93,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.43.172.30,TLD/AUTH,REFERRAL,174.76,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.42.93.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,199.7.91.13,ROOT,REFERRAL,42.52,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.203.230.10,ROOT,REFERRAL,50.88,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.112.36.4,ROOT,REFERRAL,172.07,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,198.97.190.53,ROOT,REFERRAL,303.85,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.36.148.17,ROOT,REFERRAL,43.00,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,193.0.14.129,ROOT,REFERRAL,60.60,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:23:40,uahoy.net,iterative,202.12.27.33,ROOT,REFERRAL,171.99,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,198.41.0.4,ROOT,REFERRAL,154.28,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,151.06,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.48.79.30,TLD/AUTH,REFERRAL,153.44,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.54.112.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.31.80.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.33.14.30,TLD/AUTH,REFERRAL,270.61,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.35.51.30,TLD/AUTH,REFERRAL,175.09,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,170.247.170.2,ROOT,REFERRAL,272.84,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.5.6.30,TLD/AUTH,REFERRAL,46.99,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.26.92.30,TLD/AUTH,REFERRAL,174.55,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.12.94.30,TLD/AUTH,REFERRAL,174.01,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.42.93.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.33.4.12,ROOT,REFERRAL,89.57,-,MISS
2025-10-28 11:24:01,retiragroup.com,iterative,192.55.83.30,TLD/AUTH,REFERRAL,169.72,-,MISS
